grupo;perfil;razon_social;val_uf_pension_bru;riesgo;por_descuento_garantizado;val_uf_renta_temporal_bru;saldo;Prom_Rta
Fnivel1;1a_RVI_simple;PENTA VIDA;5,76;AA;0;0;1541;6,170000076
Fnivel1;1a_RVI_simple;BTG PACTUAL VIDA;5,74;A;0;0;1541;6,170000076
Fnivel1;1a_RVI_simple;METLIFE;5,74;AA+;0;0;1541;6,170000076
Fnivel1;1a_RVI_simple;PRINCIPAL;5,72;AA;0;0;1541;6,170000076
Fnivel1;1a_RVI_simple;SECURITY;5,7;AA-;0;0;1541;6,170000076
Fnivel1;1a_RVI_simple;OHIO NATIONAL;5,68;AA;0;0;1541;6,170000076
Fnivel1;1a_RVI_simple;RENTA NACIONAL;5,65;BBB+;0;0;1541;6,170000076
Fnivel1;1a_RVI_simple;BICE VIDA;5,57;AA+;0;0;1541;6,170000076
Fnivel1;1a_RVI_simple;CONSORCIO VIDA;5,55;AA+;0;0;1541;6,170000076
Fnivel1;1a_RVI_simple;SURA;5,53;AA;0;0;1541;6,170000076
Fnivel1;1a_RVI_simple;CONFUTURO;5,52;AA;0;0;1541;6,170000076
Fnivel1;2b_RT_RVD2agnos_G10agnos;PENTA VIDA;5,25;AA;4,869999886;10,51;1541;6,170000076
Fnivel1;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;5,25;A;5;10,51;1541;6,170000076
Fnivel1;2b_RT_RVD2agnos_G10agnos;METLIFE;5,21;AA+;6;10,42;1541;6,170000076
Fnivel1;2b_RT_RVD2agnos_G10agnos;OHIO NATIONAL;5,21;AA;6;10,42;1541;6,170000076
Fnivel1;2b_RT_RVD2agnos_G10agnos;SECURITY;5,19;AA-;6;10,38;1541;6,170000076
Fnivel1;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;5,18;AA;5,349999905;10,36;1541;6,170000076
Fnivel1;2b_RT_RVD2agnos_G10agnos;RENTA NACIONAL;5,17;BBB+;5,5;10,34;1541;6,170000076
Fnivel1;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;5,09;AA+;5,5;10,18;1541;6,170000076
Fnivel1;2b_RT_RVD2agnos_G10agnos;CONFUTURO;5,09;AA;5,5;10,18;1541;6,170000076
Fnivel1;2b_RT_RVD2agnos_G10agnos;SURA;5,08;AA;6;10,16;1541;6,170000076
Fnivel1;2b_RT_RVD2agnos_G10agnos;BICE VIDA;5,07;AA+;5,599999905;10,14;1541;6,170000076
Fnivel2;1a_RVI_simple;PENTA VIDA;6,73;AA;0;0;1649;22,12000084
Fnivel2;1a_RVI_simple;RENTA NACIONAL;6,72;BBB+;0;0;1649;22,12000084
Fnivel2;1a_RVI_simple;BTG PACTUAL VIDA;6,7;A;0;0;1649;22,12000084
Fnivel2;1a_RVI_simple;SECURITY;6,66;AA-;0;0;1649;22,12000084
Fnivel2;1a_RVI_simple;METLIFE;6,66;AA+;0;0;1649;22,12000084
Fnivel2;1a_RVI_simple;EUROAMERICA VIDA;6,63;AA-;0;0;1649;22,12000084
Fnivel2;1a_RVI_simple;BICE VIDA;6,61;AA+;0;0;1649;22,12000084
Fnivel2;1a_RVI_simple;CONFUTURO;6,55;AA;0;0;1649;22,12000084
Fnivel2;1a_RVI_simple;OHIO NATIONAL;6,55;AA;0;0;1649;22,12000084
Fnivel2;1a_RVI_simple;PRINCIPAL;6,53;AA;0;0;1649;22,12000084
Fnivel2;1a_RVI_simple;CONSORCIO VIDA;6,5;AA+;0;0;1649;22,12000084
Fnivel2;1a_RVI_simple;SURA;6,46;AA;0;0;1649;22,12000084
Fnivel2;2b_RT_RVD2agnos_G10agnos;RENTA NACIONAL;6,06;BBB+;5;12,12;1649;22,12000084
Fnivel2;2b_RT_RVD2agnos_G10agnos;PENTA VIDA;6,05;AA;4,869999886;12,11;1649;22,12000084
Fnivel2;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;6,03;A;5;12,06;1649;22,12000084
Fnivel2;2b_RT_RVD2agnos_G10agnos;METLIFE;6,02;AA+;6;12,04;1649;22,12000084
Fnivel2;2b_RT_RVD2agnos_G10agnos;SECURITY;5,97;AA-;6;11,93;1649;22,12000084
Fnivel2;2b_RT_RVD2agnos_G10agnos;EUROAMERICA VIDA;5,97;AA-;5,25;11,93;1649;22,12000084
