grupo,perfil,razon_social,val_uf_pension_bru,riesgo,por_descuento_garantizado,val_uf_renta_temporal_bru,saldo,Prom_Rta
Mnivel2,1a_RVI_simple,RENTA NACIONAL,8.03,BBB+,0,0,1624,16.38999939
Mnivel2,1a_RVI_simple,EUROAMERICA VIDA,8,AA-,0,0,1624,16.38999939
Mnivel2,1a_RVI_simple,METLIFE,7.97,AA+,0,0,1624,16.38999939
Mnivel2,1a_RVI_simple,PRINCIPAL,7.97,AA,0,0,1624,16.38999939
Mnivel2,1a_RVI_simple,OHIO NATIONAL,7.96,AA,0,0,1624,16.38999939
Mnivel2,1a_RVI_simple,SURA,7.94,AA,0,0,1624,16.38999939
Mnivel2,1a_RVI_simple,CONFUTURO,7.91,AA,0,0,1624,16.38999939
Mnivel2,1a_RVI_simple,BICE VIDA,7.91,AA+,0,0,1624,16.38999939
Mnivel2,1a_RVI_simple,CONSORCIO VIDA,7.89,AA+,0,0,1624,16.38999939
Mnivel3,1a_RVI_simple,PENTA VIDA,12.44,AA,0,0,2457,29.28000069
Mnivel3,1a_RVI_simple,BTG PACTUAL VIDA,12.33,A,0,0,2457,29.28000069
Mnivel3,1a_RVI_simple,SECURITY,12.31,AA-,0,0,2457,29.28000069
Mnivel3,1a_RVI_simple,EUROAMERICA VIDA,12.29,AA-,0,0,2457,29.28000069
Mnivel3,1a_RVI_simple,CONFUTURO,12.25,AA,0,0,2457,29.28000069
Mnivel3,1a_RVI_simple,CORPSEGUROS,12.2,AA,0,0,2457,29.28000069
Mnivel3,1a_RVI_simple,METLIFE,12.18,AA+,0,0,2457,29.28000069
Mnivel3,1a_RVI_simple,OHIO NATIONAL,12.15,AA,0,0,2457,29.28000069
Mnivel3,1a_RVI_simple,PRINCIPAL,12.09,AA+,0,0,2457,29.28000069
Mnivel3,1a_RVI_simple,SURA,12.06,AA,0,0,2457,29.28000069
Mnivel3,1a_RVI_simple,BICE VIDA,11.9,AA+,0,0,2457,29.28000069
Mnivel3,1a_RVI_simple,CONSORCIO VIDA,11.85,AA+,0,0,2457,29.28000069
Mnivel3,1a_RVI_simple,CHILENA CONSOLIDADA,11.73,AA+,0,0,2457,29.28000069
Mnivel4,1a_RVI_simple,PENTA VIDA,28.01,AA,0,0,5455,55.91999817
Mnivel4,1a_RVI_simple,RENTA NACIONAL,27.94,BBB+,0,0,5455,55.91999817
Mnivel4,1a_RVI_simple,BTG PACTUAL VIDA,27.7,A,0,0,5455,55.91999817
Mnivel4,1a_RVI_simple,OHIO NATIONAL,27.67,AA,0,0,5455,55.91999817
Mnivel4,1a_RVI_simple,EUROAMERICA VIDA,27.58,AA-,0,0,5455,55.91999817
Mnivel4,1a_RVI_simple,SECURITY,27.12,AA-,0,0,5455,55.91999817
Mnivel4,1a_RVI_simple,PRINCIPAL,27.09,AA+,0,0,5455,55.91999817
Mnivel4,1a_RVI_simple,METLIFE,27.02,AA+,0,0,5455,55.91999817
Mnivel4,1a_RVI_simple,CORPSEGUROS,26.85,AA,0,0,5455,55.91999817
Mnivel4,1a_RVI_simple,CONFUTURO,26.76,AA,0,0,5455,55.91999817
Mnivel4,1a_RVI_simple,BICE VIDA,26.65,AA+,0,0,5455,55.91999817
Mnivel4,1a_RVI_simple,CN LIFE,26.13,AA,0,0,5455,55.91999817
Mnivel4,1a_RVI_simple,CONSORCIO VIDA,25.96,AA+,0,0,5455,55.91999817
Mnivel4,1a_RVI_simple,SURA,25.3,AA,0,0,5455,55.91999817
