grupo;perfil;razon_social;val_uf_pension_bru;riesgo;por_descuento_garantizado;val_uf_renta_temporal_bru;saldo;Prom_Rta
Fnivel4;2b_RT_RVD2agnos_G10agnos;CONFUTURO;11,77;AA;5,5;23,54;3297;63,86000061
Fnivel4;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;11,77;AA+;5,5;23,54;3297;63,86000061
Fnivel4;2b_RT_RVD2agnos_G10agnos;BICE VIDA;11,37;AA+;5,599999905;22,75;3297;63,86000061
Fnivel4;2b_RT_RVD2agnos_G10agnos;CORPSEGUROS;11,3;AA;5,5;22,6;3297;63,86000061
Mnivel1;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;5,7;A;5;11,4;1469;5,980000019
Mnivel1;2b_RT_RVD2agnos_G10agnos;PENTA VIDA;5,62;AA;4,869999886;11,24;1469;5,980000019
Mnivel1;2b_RT_RVD2agnos_G10agnos;RENTA NACIONAL;5,59;BBB+;5,5;11,18;1469;5,980000019
Mnivel1;2b_RT_RVD2agnos_G10agnos;CONFUTURO;5,57;AA;5,5;11,14;1469;5,980000019
Mnivel1;2b_RT_RVD2agnos_G10agnos;METLIFE;5,55;AA+;6;11,1;1469;5,980000019
Mnivel1;2b_RT_RVD2agnos_G10agnos;SECURITY;5,53;AA-;6;11,06;1469;5,980000019
Mnivel1;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;5,51;AA;5,53000021;11,02;1469;5,980000019
Mnivel1;2b_RT_RVD2agnos_G10agnos;OHIO NATIONAL;5,5;AA;6;11;1469;5,980000019
Mnivel1;2b_RT_RVD2agnos_G10agnos;SURA;5,44;AA;6;10,87;1469;5,980000019
Mnivel1;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;5,43;AA+;5,5;10,85;1469;5,980000019
Mnivel1;2b_RT_RVD2agnos_G10agnos;BICE VIDA;5,39;AA+;5,599999905;10,77;1469;5,980000019
Mnivel2;2b_RT_RVD2agnos_G10agnos;METLIFE;6,46;AA+;6;12,91;1650;13,80000019
Mnivel2;2b_RT_RVD2agnos_G10agnos;EUROAMERICA VIDA;6,45;AA-;6;12,89;1650;13,80000019
Mnivel2;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;6,45;A;5;12,89;1650;13,80000019
Mnivel2;2b_RT_RVD2agnos_G10agnos;SECURITY;6,44;AA-;6;12,87;1650;13,80000019
Mnivel2;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;6,43;AA;5,460000038;12,85;1650;13,80000019
Mnivel2;2b_RT_RVD2agnos_G10agnos;PENTA VIDA;6,43;AA;4,869999886;12,84;1650;13,80000019
Mnivel2;2b_RT_RVD2agnos_G10agnos;OHIO NATIONAL;6,36;AA;6;12,73;1650;13,80000019
