grupo;perfil;razon_social;val_uf_pension_bru;riesgo;por_descuento_garantizado;val_uf_renta_temporal_bru;saldo;Prom_Rta
Fnivel3;2b_RT_RVD2agnos_G10agnos;EUROAMERICA VIDA;10,02;AA-;4,949999809;20,03;2631;34,88999939
Fnivel3;2b_RT_RVD2agnos_G10agnos;SURA;9,97;AA;6;19,93;2631;34,88999939
Fnivel3;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;9,93;AA+;5,760000229;19,87;2631;34,88999939
Fnivel3;2b_RT_RVD2agnos_G10agnos;SECURITY;9,9;AA-;6;19,81;2631;34,88999939
Fnivel3;2b_RT_RVD2agnos_G10agnos;METLIFE;9,87;AA+;6;19,75;2631;34,88999939
Fnivel3;2b_RT_RVD2agnos_G10agnos;CORPSEGUROS;9,83;AA;5,5;19,67;2631;34,88999939
Fnivel3;2b_RT_RVD2agnos_G10agnos;CHILENA CONSOLIDADA;9,83;AA+;6;19,67;2631;34,88999939
Fnivel3;2b_RT_RVD2agnos_G10agnos;CN LIFE;9,81;AA;5,5;19,62;2631;34,88999939
Fnivel3;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;9,73;AA+;5,5;19,46;2631;34,88999939
Fnivel3;2b_RT_RVD2agnos_G10agnos;BICE VIDA;9,58;AA+;5,300000191;19,16;2631;34,88999939
Fnivel3;3a_RT_RVD5agnos_sinGarantizar;RENTA NACIONAL;9,01;BBB+;0;18,01;2631;34,88999939
Fnivel3;3a_RT_RVD5agnos_sinGarantizar;BTG PACTUAL VIDA;8,96;A;0;17,91;2631;34,88999939
Fnivel3;3a_RT_RVD5agnos_sinGarantizar;EUROAMERICA VIDA;8,94;AA-;0;17,87;2631;34,88999939
Fnivel3;3a_RT_RVD5agnos_sinGarantizar;PENTA VIDA;8,93;AA;0;17,86;2631;34,88999939
Fnivel3;3a_RT_RVD5agnos_sinGarantizar;SURA;8,9;AA;0;17,81;2631;34,88999939
Fnivel3;3a_RT_RVD5agnos_sinGarantizar;PRINCIPAL;8,89;AA+;0;17,79;2631;34,88999939
Fnivel3;3a_RT_RVD5agnos_sinGarantizar;METLIFE;8,82;AA+;0;17,65;2631;34,88999939
Fnivel3;3a_RT_RVD5agnos_sinGarantizar;BICE VIDA;8,56;AA+;0;17,12;2631;34,88999939
Fnivel4;2b_RT_RVD2agnos_G10agnos;PENTA VIDA;15,27;AA;4,869999886;30,62;4134;52,16999817
Fnivel4;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;15,24;A;5;30,56;4134;52,16999817
Fnivel4;2b_RT_RVD2agnos_G10agnos;EUROAMERICA VIDA;15,12;AA-;6;30,31;4134;52,16999817
Fnivel4;2b_RT_RVD2agnos_G10agnos;CORPSEGUROS;15,1;AA;5,5;30,27;4134;52,16999817
Fnivel4;2b_RT_RVD2agnos_G10agnos;CONFUTURO;15,07;AA;5,5;30,21;4134;52,16999817
Fnivel4;2b_RT_RVD2agnos_G10agnos;SURA;15,02;AA;6;30,11;4134;52,16999817
Fnivel4;2b_RT_RVD2agnos_G10agnos;METLIFE;15;AA+;6;30,07;4134;52,16999817
Fnivel4;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;14,94;AA;5,349999905;29,95;4134;52,16999817
Fnivel4;2b_RT_RVD2agnos_G10agnos;RENTA NACIONAL;14,88;BBB+;5,5;29,83;4134;52,16999817
Fnivel4;2b_RT_RVD2agnos_G10agnos;CN LIFE;14,8;AA;5,5;29,66;4134;52,16999817
Fnivel4;2b_RT_RVD2agnos_G10agnos;BICE VIDA;14,78;AA+;5,599999905;29,62;4134;52,16999817
Fnivel4;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;14,57;AA+;5,5;29,22;4134;52,16999817
Fnivel4;3a_RT_RVD5agnos_sinGarantizar;PENTA VIDA;13,68;AA;0;27,34;4134;52,16999817
Fnivel4;3a_RT_RVD5agnos_sinGarantizar;BTG PACTUAL VIDA;13,58;A;0;27,17;4134;52,16999817
Fnivel4;3a_RT_RVD5agnos_sinGarantizar;METLIFE;13,45;AA+;0;26,9;4134;52,16999817
Fnivel4;3a_RT_RVD5agnos_sinGarantizar;PRINCIPAL;13,43;AA;0;26,86;4134;52,16999817
Fnivel4;3a_RT_RVD5agnos_sinGarantizar;SURA;13,4;AA;0;26,8;4134;52,16999817
Fnivel4;3a_RT_RVD5agnos_sinGarantizar;BICE VIDA;13,2;AA+;0;26,4;4134;52,16999817
Mnivel1;2b_RT_RVD2agnos_G10agnos;PENTA VIDA;6,65;AA;4,869999886;13,3;1577;2,390000105
Mnivel1;2b_RT_RVD2agnos_G10agnos;METLIFE;6,65;AA+;6;13,3;1577;2,390000105
Mnivel1;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;6,64;A;5;13,28;1577;2,390000105
Mnivel1;2b_RT_RVD2agnos_G10agnos;SECURITY;6,61;AA-;6;13,22;1577;2,390000105
Mnivel1;2b_RT_RVD2agnos_G10agnos;EUROAMERICA VIDA;6,6;AA-;6;13,2;1577;2,390000105
Mnivel1;2b_RT_RVD2agnos_G10agnos;OHIO NATIONAL;6,58;AA;6;13,16;1577;2,390000105
Mnivel1;2b_RT_RVD2agnos_G10agnos;CONFUTURO;6,57;AA;5,5;13,14;1577;2,390000105
Mnivel1;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;6,56;AA;5,349999905;13,12;1577;2,390000105
Mnivel1;2b_RT_RVD2agnos_G10agnos;SURA;6,55;AA;6;13,1;1577;2,390000105
Mnivel1;2b_RT_RVD2agnos_G10agnos;BICE VIDA;6,49;AA+;5,599999905;12,97;1577;2,390000105
Mnivel1;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;6,47;AA+;5,5;12,93;1577;2,390000105
Mnivel1;2b_RT_RVD2agnos_G10agnos;RENTA NACIONAL;6,31;BBB+;5,5;12,63;1577;2,390000105
Mnivel1;3a_RT_RVD5agnos_sinGarantizar;METLIFE;5,95;AA+;0;11,89;1577;2,390000105
Mnivel1;3a_RT_RVD5agnos_sinGarantizar;OHIO NATIONAL;5,93;AA;0;11,85;1577;2,390000105
Mnivel1;3a_RT_RVD5agnos_sinGarantizar;PENTA VIDA;5,93;AA;0;11,84;1577;2,390000105
Mnivel1;3a_RT_RVD5agnos_sinGarantizar;BTG PACTUAL VIDA;5,91;A;0;11,81;1577;2,390000105
Mnivel1;3a_RT_RVD5agnos_sinGarantizar;PRINCIPAL;5,88;AA;0;11,75;1577;2,390000105
Mnivel1;3a_RT_RVD5agnos_sinGarantizar;SURA;5,84;AA;0;11,69;1577;2,390000105
Mnivel1;3a_RT_RVD5agnos_sinGarantizar;BICE VIDA;5,8;AA+;0;11,61;1577;2,390000105
Mnivel2;2b_RT_RVD2agnos_G10agnos;RENTA NACIONAL;9,72;BBB+;5,5;19,44;2372;18,01000023
Mnivel2;2b_RT_RVD2agnos_G10agnos;PENTA VIDA;9,69;AA;4,869999886;19,38;2372;18,01000023
Mnivel2;2b_RT_RVD2agnos_G10agnos;SECURITY;9,69;AA-;6;19,38;2372;18,01000023
Mnivel2;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;9,67;A;5;19,34;2372;18,01000023
Mnivel2;2b_RT_RVD2agnos_G10agnos;SURA;9,67;AA;6;19,34;2372;18,01000023
Mnivel2;2b_RT_RVD2agnos_G10agnos;CONFUTURO;9,65;AA;5,5;19,3;2372;18,01000023
Mnivel2;2b_RT_RVD2agnos_G10agnos;EUROAMERICA VIDA;9,61;AA-;5,25;19,22;2372;18,01000023
Mnivel2;2b_RT_RVD2agnos_G10agnos;OHIO NATIONAL;9,56;AA;5,5;19,11;2372;18,01000023
Mnivel2;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;9,56;AA+;5,5;19,11;2372;18,01000023
Mnivel2;2b_RT_RVD2agnos_G10agnos;METLIFE;9,55;AA+;6;19,09;2372;18,01000023
Mnivel2;2b_RT_RVD2agnos_G10agnos;BICE VIDA;9,5;AA+;5,599999905;18,99;2372;18,01000023
Mnivel2;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;9,47;AA;5,349999905;18,93;2372;18,01000023
Mnivel2;3a_RT_RVD5agnos_sinGarantizar;PENTA VIDA;8,63;AA;0;17,26;2372;18,01000023
Mnivel2;3a_RT_RVD5agnos_sinGarantizar;SURA;8,61;AA;0;17,22;2372;18,01000023
Mnivel2;3a_RT_RVD5agnos_sinGarantizar;BTG PACTUAL VIDA;8,59;A;0;17,18;2372;18,01000023
Mnivel2;3a_RT_RVD5agnos_sinGarantizar;EUROAMERICA VIDA;8,57;AA-;0;17,14;2372;18,01000023
Mnivel2;3a_RT_RVD5agnos_sinGarantizar;OHIO NATIONAL;8,54;AA;0;17,07;2372;18,01000023
Mnivel2;3a_RT_RVD5agnos_sinGarantizar;METLIFE;8,53;AA+;0;17,05;2372;18,01000023
