grupo;perfil;razon_social;val_uf_pension_bru;riesgo;por_descuento_garantizado;val_uf_renta_temporal_bru;saldo;Prom_Rta
Fnivel4;1b_RVI_G10agnos;EUROAMERICA VIDA;13,41;AA-;6;0;3378;54,75999832
Fnivel4;1b_RVI_G10agnos;CN LIFE;13,28;AA;5,5;0;3378;54,75999832
Fnivel4;1b_RVI_G10agnos;RENTA NACIONAL;13,17;BBB+;5,5;0;3378;54,75999832
Fnivel4;1b_RVI_G10agnos;SURA;13,12;AA;6;0;3378;54,75999832
Fnivel4;1b_RVI_G10agnos;CORPSEGUROS;13,06;AA;5,5;0;3378;54,75999832
Fnivel4;1b_RVI_G10agnos;CONFUTURO;13,04;AA;5,5;0;3378;54,75999832
Fnivel4;1b_RVI_G10agnos;BICE VIDA;13,03;AA+;5,599999905;0;3378;54,75999832
Fnivel4;1b_RVI_G10agnos;CONSORCIO VIDA;13,01;AA+;5,5;0;3378;54,75999832
Mnivel1;1b_RVI_G10agnos;PENTA VIDA;7,3;AA;4,869999886;0;1357;6,730000019
Mnivel1;1b_RVI_G10agnos;SECURITY;7,2;AA-;6;0;1357;6,730000019
Mnivel1;1b_RVI_G10agnos;BTG PACTUAL VIDA;7,2;A;5;0;1357;6,730000019
Mnivel1;1b_RVI_G10agnos;OHIO NATIONAL;7,2;AA;5;0;1357;6,730000019
Mnivel1;1b_RVI_G10agnos;CONFUTURO;7,18;AA;5,5;0;1357;6,730000019
Mnivel1;1b_RVI_G10agnos;PRINCIPAL;7,12;AA+;5,579999924;0;1357;6,730000019
Mnivel1;1b_RVI_G10agnos;BICE VIDA;7,03;AA+;5,300000191;0;1357;6,730000019
Mnivel1;1b_RVI_G10agnos;SURA;7,01;AA;6;0;1357;6,730000019
Mnivel1;1b_RVI_G10agnos;CONSORCIO VIDA;6,99;AA+;5,5;0;1357;6,730000019
Mnivel1;1b_RVI_G10agnos;METLIFE;6,99;AA+;6;0;1357;6,730000019
Mnivel1;1b_RVI_G10agnos;CHILENA CONSOLIDADA;6,96;AA+;6;0;1357;6,730000019
Mnivel2;1b_RVI_G10agnos;EUROAMERICA VIDA;7,77;AA-;6;0;1622;22,36000061
Mnivel2;1b_RVI_G10agnos;PENTA VIDA;7,77;AA;4,869999886;0;1622;22,36000061
Mnivel2;1b_RVI_G10agnos;METLIFE;7,75;AA+;6;0;1622;22,36000061
Mnivel2;1b_RVI_G10agnos;SECURITY;7,74;AA-;6;0;1622;22,36000061
Mnivel2;1b_RVI_G10agnos;BTG PACTUAL VIDA;7,73;A;5;0;1622;22,36000061
Mnivel2;1b_RVI_G10agnos;PRINCIPAL;7,7;AA;5,349999905;0;1622;22,36000061
Mnivel2;1b_RVI_G10agnos;OHIO NATIONAL;7,63;AA;6;0;1622;22,36000061
Mnivel2;1b_RVI_G10agnos;BICE VIDA;7,61;AA+;5,599999905;0;1622;22,36000061
Mnivel2;1b_RVI_G10agnos;SURA;7,56;AA;6;0;1622;22,36000061
Mnivel2;1b_RVI_G10agnos;CONFUTURO;7,56;AA;5,5;0;1622;22,36000061
Mnivel2;1b_RVI_G10agnos;CONSORCIO VIDA;7,44;AA+;5,5;0;1622;22,36000061
Mnivel2;1b_RVI_G10agnos;RENTA NACIONAL;7,33;BBB+;5,5;0;1622;22,36000061
Mnivel3;1b_RVI_G10agnos;BTG PACTUAL VIDA;10,16;A;5;0;2427;24,12000084
Mnivel3;1b_RVI_G10agnos;PENTA VIDA;10,03;AA;4,869999886;0;2427;24,12000084
Mnivel3;1b_RVI_G10agnos;METLIFE;9,82;AA+;6;0;2427;24,12000084
Mnivel3;1b_RVI_G10agnos;SURA;9,77;AA;6;0;2427;24,12000084
Mnivel3;1b_RVI_G10agnos;SECURITY;9,76;AA-;6;0;2427;24,12000084
Mnivel3;1b_RVI_G10agnos;PRINCIPAL;9,75;AA;5,53000021;0;2427;24,12000084
Mnivel3;1b_RVI_G10agnos;OHIO NATIONAL;9,68;AA;6;0;2427;24,12000084
Mnivel3;1b_RVI_G10agnos;CONSORCIO VIDA;9,67;AA+;5,5;0;2427;24,12000084
Mnivel3;1b_RVI_G10agnos;BICE VIDA;9,65;AA+;5,599999905;0;2427;24,12000084
Mnivel3;1b_RVI_G10agnos;RENTA NACIONAL;9,62;BBB+;5,5;0;2427;24,12000084
Mnivel3;1b_RVI_G10agnos;CONFUTURO;9,54;AA;5,5;0;2427;24,12000084
Mnivel3;1b_RVI_G10agnos;CORPSEGUROS;9,42;AA;5,5;0;2427;24,12000084
Mnivel4;1b_RVI_G10agnos;PENTA VIDA;26,6;AA;4,869999886;0;5335;52,00999832
Mnivel4;1b_RVI_G10agnos;BTG PACTUAL VIDA;26,28;A;5;0;5335;52,00999832
Mnivel4;1b_RVI_G10agnos;EUROAMERICA VIDA;26,11;AA-;6;0;5335;52,00999832
Mnivel4;1b_RVI_G10agnos;OHIO NATIONAL;26,04;AA;6;0;5335;52,00999832
Mnivel4;1b_RVI_G10agnos;SECURITY;25,57;AA-;6;0;5335;52,00999832
Mnivel4;1b_RVI_G10agnos;METLIFE;25,57;AA+;6;0;5335;52,00999832
Mnivel4;1b_RVI_G10agnos;CORPSEGUROS;25,56;AA;5,5;0;5335;52,00999832
Mnivel4;1b_RVI_G10agnos;RENTA NACIONAL;25,48;BBB+;5,5;0;5335;52,00999832
Mnivel4;1b_RVI_G10agnos;CONFUTURO;25,47;AA;5,5;0;5335;52,00999832
Mnivel4;1b_RVI_G10agnos;PRINCIPAL;25,39;AA;5,349999905;0;5335;52,00999832
Mnivel4;1b_RVI_G10agnos;BICE VIDA;25,24;AA+;5,599999905;0;5335;52,00999832
Mnivel4;1b_RVI_G10agnos;CN LIFE;25,22;AA;5,5;0;5335;52,00999832
Mnivel4;1b_RVI_G10agnos;SURA;25,09;AA;6;0;5335;52,00999832
Mnivel4;1b_RVI_G10agnos;CONSORCIO VIDA;24,92;AA+;5,5;0;5335;52,00999832
