id;grupo;perfil;razon_social;val_uf_pension_bru;riesgo;por_descuento_garantizado;val_uf_renta_temporal_bru;saldo;Prom_Rta;X;pid;nid;val_pesos_pension_bru
1;Fnivel1.1a_RVI_simple.co_1a_rp;Fnivel1;1a_RVI_simple;SECURITY;6;AA-;0;0;1484;8.289999962;NA;co_1a_rp;1;162968.88
2;Fnivel1.1a_RVI_simple.co_1a_rp;Fnivel1;1a_RVI_simple;PENTAVIDA;5.97;AA;0;0;1484;8.289999962;NA;co_1a_rp;1;162154.0356
3;Fnivel1.1a_RVI_simple.co_1a_rp;Fnivel1;1a_RVI_simple;BTGPACTUALVIDA;5.96;A;0;0;1484;8.289999962;NA;co_1a_rp;1;161882.4208
4;Fnivel1.1a_RVI_simple.co_1a_rp;Fnivel1;1a_RVI_simple;METLIFE;5.95;AA+;0;0;1484;8.289999962;NA;co_1a_rp;1;161610.806
5;Fnivel1.1a_RVI_simple.co_1a_rp;Fnivel1;1a_RVI_simple;EUROAMERICAVIDA;5.91;AA-;0;0;1484;8.289999962;NA;co_1a_rp;1;160524.3468
6;Fnivel1.1a_RVI_simple.co_1a_rp;Fnivel1;1a_RVI_simple;CONFUTURO;5.89;AA;0;0;1484;8.289999962;NA;co_1a_rp;1;159981.1172
7;Fnivel1.1a_RVI_simple.co_1a_rp;Fnivel1;1a_RVI_simple;BICEVIDA;5.87;AA+;0;0;1484;8.289999962;NA;co_1a_rp;1;159437.8876
8;Fnivel1.1a_RVI_simple.co_1a_rp;Fnivel1;1a_RVI_simple;OHIONATIONAL;5.87;AA;0;0;1484;8.289999962;NA;co_1a_rp;1;159437.8876
9;Fnivel1.1a_RVI_simple.co_1a_rp;Fnivel1;1a_RVI_simple;PRINCIPAL;5.87;AA;0;0;1484;8.289999962;NA;co_1a_rp;1;159437.8876
10;Fnivel1.1a_RVI_simple.co_1a_rp;Fnivel1;1a_RVI_simple;CONSORCIOVIDA;5.8;AA+;0;0;1484;8.289999962;NA;co_1a_rp;1;157536.584
11;Fnivel1.1a_RVI_simple.co_1a_rp;Fnivel1;1a_RVI_simple;SURA;5.76;AA;0;0;1484;8.289999962;NA;co_1a_rp;1;156450.1248
12;Fnivel2.1a_RVI_simple.co_1a_rp;Fnivel2;1a_RVI_simple;BTGPACTUALVIDA;6.27;A;0;0;1611;15.31000042;NA;co_1a_rp;35;170302.4796
13;Fnivel2.1a_RVI_simple.co_1a_rp;Fnivel2;1a_RVI_simple;RENTANACIONAL;6.24;BBB+;0;0;1611;15.31000042;NA;co_1a_rp;35;169487.6352
14;Fnivel2.1a_RVI_simple.co_1a_rp;Fnivel2;1a_RVI_simple;PENTAVIDA;6.23;AA;0;0;1611;15.31000042;NA;co_1a_rp;35;169216.0204
15;Fnivel2.1a_RVI_simple.co_1a_rp;Fnivel2;1a_RVI_simple;METLIFE;6.2;AA+;0;0;1611;15.31000042;NA;co_1a_rp;35;168401.176
16;Fnivel2.1a_RVI_simple.co_1a_rp;Fnivel2;1a_RVI_simple;EUROAMERICAVIDA;6.2;AA-;0;0;1611;15.31000042;NA;co_1a_rp;35;168401.176
17;Fnivel2.1a_RVI_simple.co_1a_rp;Fnivel2;1a_RVI_simple;SECURITY;6.2;AA-;0;0;1611;15.31000042;NA;co_1a_rp;35;168401.176
18;Fnivel2.1a_RVI_simple.co_1a_rp;Fnivel2;1a_RVI_simple;OHIONATIONAL;6.17;AA;0;0;1611;15.31000042;NA;co_1a_rp;35;167586.3316
19;Fnivel2.1a_RVI_simple.co_1a_rp;Fnivel2;1a_RVI_simple;PRINCIPAL;6.17;AA;0;0;1611;15.31000042;NA;co_1a_rp;35;167586.3316
20;Fnivel2.1a_RVI_simple.co_1a_rp;Fnivel2;1a_RVI_simple;CONSORCIOVIDA;6.17;AA+;0;0;1611;15.31000042;NA;co_1a_rp;35;167586.3316
21;Fnivel2.1a_RVI_simple.co_1a_rp;Fnivel2;1a_RVI_simple;CONFUTURO;6.14;AA;0;0;1611;15.31000042;NA;co_1a_rp;35;166771.4872
22;Fnivel2.1a_RVI_simple.co_1a_rp;Fnivel2;1a_RVI_simple;BICEVIDA;6.04;AA+;0;0;1611;15.31000042;NA;co_1a_rp;35;164055.3392
23;Fnivel2.1a_RVI_simple.co_1a_rp;Fnivel2;1a_RVI_simple;SURA;6.03;AA;0;0;1611;15.31000042;NA;co_1a_rp;35;163783.7244
24;Fnivel3.1a_RVI_simple.co_1a_rp;Fnivel3;1a_RVI_simple;PENTAVIDA;8.54;AA;0;0;2084;33.88999939;NA;co_1a_rp;71;231959.0392
25;Fnivel3.1a_RVI_simple.co_1a_rp;Fnivel3;1a_RVI_simple;OHIONATIONAL;8.46;AA;0;0;2084;33.88999939;NA;co_1a_rp;71;229786.1208
26;Fnivel3.1a_RVI_simple.co_1a_rp;Fnivel3;1a_RVI_simple;BTGPACTUALVIDA;8.44;A;0;0;2084;33.88999939;NA;co_1a_rp;71;229242.8912
27;Fnivel3.1a_RVI_simple.co_1a_rp;Fnivel3;1a_RVI_simple;RENTANACIONAL;8.43;BBB+;0;0;2084;33.88999939;NA;co_1a_rp;71;228971.2764
28;Fnivel3.1a_RVI_simple.co_1a_rp;Fnivel3;1a_RVI_simple;SECURITY;8.42;AA-;0;0;2084;33.88999939;NA;co_1a_rp;71;228699.6616
29;Fnivel3.1a_RVI_simple.co_1a_rp;Fnivel3;1a_RVI_simple;METLIFE;8.37;AA+;0;0;2084;33.88999939;NA;co_1a_rp;71;227341.5876
30;Fnivel3.1a_RVI_simple.co_1a_rp;Fnivel3;1a_RVI_simple;CONFUTURO;8.37;AA;0;0;2084;33.88999939;NA;co_1a_rp;71;227341.5876
31;Fnivel3.1a_RVI_simple.co_1a_rp;Fnivel3;1a_RVI_simple;PRINCIPAL;8.33;AA;0;0;2084;33.88999939;NA;co_1a_rp;71;226255.1284
32;Fnivel3.1a_RVI_simple.co_1a_rp;Fnivel3;1a_RVI_simple;CORPSEGUROS;8.3;AA;0;0;2084;33.88999939;NA;co_1a_rp;71;225440.284
33;Fnivel3.1a_RVI_simple.co_1a_rp;Fnivel3;1a_RVI_simple;SURA;8.17;AA;0;0;2084;33.88999939;NA;co_1a_rp;71;221909.2916
34;Fnivel3.1a_RVI_simple.co_1a_rp;Fnivel3;1a_RVI_simple;CONSORCIOVIDA;8.13;AA+;0;0;2084;33.88999939;NA;co_1a_rp;71;220822.8324
35;Fnivel3.1a_RVI_simple.co_1a_rp;Fnivel3;1a_RVI_simple;CHILENACONSOLIDADA;8.08;AA+;0;0;2084;33.88999939;NA;co_1a_rp;71;219464.7584
36;Fnivel3.1a_RVI_simple.co_1a_rp;Fnivel3;1a_RVI_simple;BICEVIDA;8.03;AA+;0;0;2084;33.88999939;NA;co_1a_rp;71;218106.6844
37;Fnivel4.1a_RVI_simple.co_1a_rp;Fnivel4;1a_RVI_simple;PENTAVIDA;16.73;AA;0;0;3410;48.36000061;NA;co_1a_rp;107;454411.5604
38;Fnivel4.1a_RVI_simple.co_1a_rp;Fnivel4;1a_RVI_simple;BTGPACTUALVIDA;16.63;A;0;0;3410;48.36000061;NA;co_1a_rp;107;451695.4124
39;Fnivel4.1a_RVI_simple.co_1a_rp;Fnivel4;1a_RVI_simple;EUROAMERICAVIDA;16.6;AA-;0;0;3410;48.36000061;NA;co_1a_rp;107;450880.568
40;Fnivel4.1a_RVI_simple.co_1a_rp;Fnivel4;1a_RVI_simple;RENTANACIONAL;16.57;BBB+;0;0;3410;48.36000061;NA;co_1a_rp;107;450065.7236
41;Fnivel4.1a_RVI_simple.co_1a_rp;Fnivel4;1a_RVI_simple;PRINCIPAL;16.46;AA+;0;0;3410;48.36000061;NA;co_1a_rp;107;447077.9608
42;Fnivel4.1a_RVI_simple.co_1a_rp;Fnivel4;1a_RVI_simple;CORPSEGUROS;16.29;AA;0;0;3410;48.36000061;NA;co_1a_rp;107;442460.5092
43;Fnivel4.1a_RVI_simple.co_1a_rp;Fnivel4;1a_RVI_simple;SURA;16.29;AA;0;0;3410;48.36000061;NA;co_1a_rp;107;442460.5092
44;Fnivel4.1a_RVI_simple.co_1a_rp;Fnivel4;1a_RVI_simple;METLIFE;16.24;AA+;0;0;3410;48.36000061;NA;co_1a_rp;107;441102.4352
45;Fnivel4.1a_RVI_simple.co_1a_rp;Fnivel4;1a_RVI_simple;CONFUTURO;16.24;AA;0;0;3410;48.36000061;NA;co_1a_rp;107;441102.4352
46;Fnivel4.1a_RVI_simple.co_1a_rp;Fnivel4;1a_RVI_simple;SECURITY;16.16;AA-;0;0;3410;48.36000061;NA;co_1a_rp;107;438929.5168
47;Fnivel4.1a_RVI_simple.co_1a_rp;Fnivel4;1a_RVI_simple;CNLIFE;15.95;AA;0;0;3410;48.36000061;NA;co_1a_rp;107;433225.606
48;Fnivel4.1a_RVI_simple.co_1a_rp;Fnivel4;1a_RVI_simple;BICEVIDA;15.93;AA+;0;0;3410;48.36000061;NA;co_1a_rp;107;432682.3764
49;Fnivel4.1a_RVI_simple.co_1a_rp;Fnivel4;1a_RVI_simple;CHILENACONSOLIDADA;15.79;AA+;0;0;3410;48.36000061;NA;co_1a_rp;107;428879.7692
50;Fnivel4.1a_RVI_simple.co_1a_rp;Fnivel4;1a_RVI_simple;CONSORCIOVIDA;15.69;AA+;0;0;3410;48.36000061;NA;co_1a_rp;107;426163.6212
51;Mnivel1.1a_RVI_simple.co_1a_rp;Mnivel1;1a_RVI_simple;RENTANACIONAL;6.44;BBB+;0;0;1352;3.339999914;NA;co_1a_rp;143;174919.9312
52;Mnivel1.1a_RVI_simple.co_1a_rp;Mnivel1;1a_RVI_simple;SECURITY;6.42;AA-;0;0;1352;3.339999914;NA;co_1a_rp;143;174376.7016
53;Mnivel1.1a_RVI_simple.co_1a_rp;Mnivel1;1a_RVI_simple;BTGPACTUALVIDA;6.41;A;0;0;1352;3.339999914;NA;co_1a_rp;143;174105.0868
54;Mnivel1.1a_RVI_simple.co_1a_rp;Mnivel1;1a_RVI_simple;BICEVIDA;6.36;AA+;0;0;1352;3.339999914;NA;co_1a_rp;143;172747.0128
55;Mnivel1.1a_RVI_simple.co_1a_rp;Mnivel1;1a_RVI_simple;PENTAVIDA;6.35;AA;0;0;1352;3.339999914;NA;co_1a_rp;143;172475.398
56;Mnivel1.1a_RVI_simple.co_1a_rp;Mnivel1;1a_RVI_simple;EUROAMERICAVIDA;6.35;AA-;0;0;1352;3.339999914;NA;co_1a_rp;143;172475.398
57;Mnivel1.1a_RVI_simple.co_1a_rp;Mnivel1;1a_RVI_simple;OHIONATIONAL;6.34;AA;0;0;1352;3.339999914;NA;co_1a_rp;143;172203.7832
58;Mnivel1.1a_RVI_simple.co_1a_rp;Mnivel1;1a_RVI_simple;PRINCIPAL;6.32;AA+;0;0;1352;3.339999914;NA;co_1a_rp;143;171660.5536
59;Mnivel1.1a_RVI_simple.co_1a_rp;Mnivel1;1a_RVI_simple;CONFUTURO;6.29;AA;0;0;1352;3.339999914;NA;co_1a_rp;143;170845.7092
60;Mnivel1.1a_RVI_simple.co_1a_rp;Mnivel1;1a_RVI_simple;CONSORCIOVIDA;6.22;AA+;0;0;1352;3.339999914;NA;co_1a_rp;143;168944.4056
61;Mnivel1.1a_RVI_simple.co_1a_rp;Mnivel1;1a_RVI_simple;METLIFE;6.22;AA+;0;0;1352;3.339999914;NA;co_1a_rp;143;168944.4056
62;Mnivel1.1a_RVI_simple.co_1a_rp;Mnivel1;1a_RVI_simple;CHILENACONSOLIDADA;6.19;AA+;0;0;1352;3.339999914;NA;co_1a_rp;143;168129.5612
63;Mnivel1.1a_RVI_simple.co_1a_rp;Mnivel1;1a_RVI_simple;SURA;5.93;AA;0;0;1352;3.339999914;NA;co_1a_rp;143;161067.5764
64;Mnivel2.1a_RVI_simple.co_1a_rp;Mnivel2;1a_RVI_simple;BTGPACTUALVIDA;8.07;A;0;0;1624;16.38999939;NA;co_1a_rp;179;219193.1436
65;Mnivel2.1a_RVI_simple.co_1a_rp;Mnivel2;1a_RVI_simple;SECURITY;8.05;AA-;0;0;1624;16.38999939;NA;co_1a_rp;179;218649.914
66;Mnivel2.1a_RVI_simple.co_1a_rp;Mnivel2;1a_RVI_simple;PENTAVIDA;8.04;AA;0;0;1624;16.38999939;NA;co_1a_rp;179;218378.2992
67;Mnivel2.1a_RVI_simple.co_1a_rp;Mnivel2;1a_RVI_simple;RENTANACIONAL;8.03;BBB+;0;0;1624;16.38999939;NA;co_1a_rp;179;218106.6844
68;Mnivel2.1a_RVI_simple.co_1a_rp;Mnivel2;1a_RVI_simple;EUROAMERICAVIDA;8;AA-;0;0;1624;16.38999939;NA;co_1a_rp;179;217291.84
69;Mnivel2.1a_RVI_simple.co_1a_rp;Mnivel2;1a_RVI_simple;METLIFE;7.97;AA+;0;0;1624;16.38999939;NA;co_1a_rp;179;216476.9956
70;Mnivel2.1a_RVI_simple.co_1a_rp;Mnivel2;1a_RVI_simple;PRINCIPAL;7.97;AA;0;0;1624;16.38999939;NA;co_1a_rp;179;216476.9956
71;Mnivel2.1a_RVI_simple.co_1a_rp;Mnivel2;1a_RVI_simple;OHIONATIONAL;7.96;AA;0;0;1624;16.38999939;NA;co_1a_rp;179;216205.3808
72;Mnivel2.1a_RVI_simple.co_1a_rp;Mnivel2;1a_RVI_simple;SURA;7.94;AA;0;0;1624;16.38999939;NA;co_1a_rp;179;215662.1512
73;Mnivel2.1a_RVI_simple.co_1a_rp;Mnivel2;1a_RVI_simple;CONFUTURO;7.91;AA;0;0;1624;16.38999939;NA;co_1a_rp;179;214847.3068
74;Mnivel2.1a_RVI_simple.co_1a_rp;Mnivel2;1a_RVI_simple;BICEVIDA;7.91;AA+;0;0;1624;16.38999939;NA;co_1a_rp;179;214847.3068
75;Mnivel2.1a_RVI_simple.co_1a_rp;Mnivel2;1a_RVI_simple;CONSORCIOVIDA;7.89;AA+;0;0;1624;16.38999939;NA;co_1a_rp;179;214304.0772
76;Mnivel3.1a_RVI_simple.co_1a_rp;Mnivel3;1a_RVI_simple;PENTAVIDA;12.44;AA;0;0;2457;29.28000069;NA;co_1a_rp;215;337888.8112
77;Mnivel3.1a_RVI_simple.co_1a_rp;Mnivel3;1a_RVI_simple;BTGPACTUALVIDA;12.33;A;0;0;2457;29.28000069;NA;co_1a_rp;215;334901.0484
78;Mnivel3.1a_RVI_simple.co_1a_rp;Mnivel3;1a_RVI_simple;SECURITY;12.31;AA-;0;0;2457;29.28000069;NA;co_1a_rp;215;334357.8188
79;Mnivel3.1a_RVI_simple.co_1a_rp;Mnivel3;1a_RVI_simple;EUROAMERICAVIDA;12.29;AA-;0;0;2457;29.28000069;NA;co_1a_rp;215;333814.5892
80;Mnivel3.1a_RVI_simple.co_1a_rp;Mnivel3;1a_RVI_simple;CONFUTURO;12.25;AA;0;0;2457;29.28000069;NA;co_1a_rp;215;332728.13
81;Mnivel3.1a_RVI_simple.co_1a_rp;Mnivel3;1a_RVI_simple;CORPSEGUROS;12.2;AA;0;0;2457;29.28000069;NA;co_1a_rp;215;331370.056
82;Mnivel3.1a_RVI_simple.co_1a_rp;Mnivel3;1a_RVI_simple;METLIFE;12.18;AA+;0;0;2457;29.28000069;NA;co_1a_rp;215;330826.8264
83;Mnivel3.1a_RVI_simple.co_1a_rp;Mnivel3;1a_RVI_simple;OHIONATIONAL;12.15;AA;0;0;2457;29.28000069;NA;co_1a_rp;215;330011.982
84;Mnivel3.1a_RVI_simple.co_1a_rp;Mnivel3;1a_RVI_simple;PRINCIPAL;12.09;AA+;0;0;2457;29.28000069;NA;co_1a_rp;215;328382.2932
85;Mnivel3.1a_RVI_simple.co_1a_rp;Mnivel3;1a_RVI_simple;SURA;12.06;AA;0;0;2457;29.28000069;NA;co_1a_rp;215;327567.4488
86;Mnivel3.1a_RVI_simple.co_1a_rp;Mnivel3;1a_RVI_simple;BICEVIDA;11.9;AA+;0;0;2457;29.28000069;NA;co_1a_rp;215;323221.612
87;Mnivel3.1a_RVI_simple.co_1a_rp;Mnivel3;1a_RVI_simple;CONSORCIOVIDA;11.85;AA+;0;0;2457;29.28000069;NA;co_1a_rp;215;321863.538
88;Mnivel3.1a_RVI_simple.co_1a_rp;Mnivel3;1a_RVI_simple;CHILENACONSOLIDADA;11.73;AA+;0;0;2457;29.28000069;NA;co_1a_rp;215;318604.1604
89;Mnivel4.1a_RVI_simple.co_1a_rp;Mnivel4;1a_RVI_simple;PENTAVIDA;28.01;AA;0;0;5455;55.91999817;NA;co_1a_rp;251;760793.0548
90;Mnivel4.1a_RVI_simple.co_1a_rp;Mnivel4;1a_RVI_simple;RENTANACIONAL;27.94;BBB+;0;0;5455;55.91999817;NA;co_1a_rp;251;758891.7512
91;Mnivel4.1a_RVI_simple.co_1a_rp;Mnivel4;1a_RVI_simple;BTGPACTUALVIDA;27.7;A;0;0;5455;55.91999817;NA;co_1a_rp;251;752372.996
92;Mnivel4.1a_RVI_simple.co_1a_rp;Mnivel4;1a_RVI_simple;OHIONATIONAL;27.67;AA;0;0;5455;55.91999817;NA;co_1a_rp;251;751558.1516
93;Mnivel4.1a_RVI_simple.co_1a_rp;Mnivel4;1a_RVI_simple;EUROAMERICAVIDA;27.58;AA-;0;0;5455;55.91999817;NA;co_1a_rp;251;749113.6184
94;Mnivel4.1a_RVI_simple.co_1a_rp;Mnivel4;1a_RVI_simple;SECURITY;27.12;AA-;0;0;5455;55.91999817;NA;co_1a_rp;251;736619.3376
95;Mnivel4.1a_RVI_simple.co_1a_rp;Mnivel4;1a_RVI_simple;PRINCIPAL;27.09;AA+;0;0;5455;55.91999817;NA;co_1a_rp;251;735804.4932
96;Mnivel4.1a_RVI_simple.co_1a_rp;Mnivel4;1a_RVI_simple;METLIFE;27.02;AA+;0;0;5455;55.91999817;NA;co_1a_rp;251;733903.1896
97;Mnivel4.1a_RVI_simple.co_1a_rp;Mnivel4;1a_RVI_simple;CORPSEGUROS;26.85;AA;0;0;5455;55.91999817;NA;co_1a_rp;251;729285.738
98;Mnivel4.1a_RVI_simple.co_1a_rp;Mnivel4;1a_RVI_simple;CONFUTURO;26.76;AA;0;0;5455;55.91999817;NA;co_1a_rp;251;726841.2048
99;Mnivel4.1a_RVI_simple.co_1a_rp;Mnivel4;1a_RVI_simple;BICEVIDA;26.65;AA+;0;0;5455;55.91999817;NA;co_1a_rp;251;723853.442
100;Mnivel4.1a_RVI_simple.co_1a_rp;Mnivel4;1a_RVI_simple;CNLIFE;26.13;AA;0;0;5455;55.91999817;NA;co_1a_rp;251;709729.4724
101;Mnivel4.1a_RVI_simple.co_1a_rp;Mnivel4;1a_RVI_simple;CONSORCIOVIDA;25.96;AA+;0;0;5455;55.91999817;NA;co_1a_rp;251;705112.0208
102;Mnivel4.1a_RVI_simple.co_1a_rp;Mnivel4;1a_RVI_simple;SURA;25.3;AA;0;0;5455;55.91999817;NA;co_1a_rp;251;687185.444
103;Fnivel1.1a_RVI_simple.co_1a1b;Fnivel1;1a_RVI_simple;SECURITY;6.04;AA-;0;0;1479;7.460000038;NA;co_1a1b;2;164055.3392
104;Fnivel1.1a_RVI_simple.co_1a1b;Fnivel1;1a_RVI_simple;BTGPACTUALVIDA;6.01;A;0;0;1479;7.460000038;NA;co_1a1b;2;163240.4948
105;Fnivel1.1a_RVI_simple.co_1a1b;Fnivel1;1a_RVI_simple;CONFUTURO;6;AA;0;0;1479;7.460000038;NA;co_1a1b;2;162968.88
106;Fnivel1.1a_RVI_simple.co_1a1b;Fnivel1;1a_RVI_simple;PENTAVIDA;5.99;AA;0;0;1479;7.460000038;NA;co_1a1b;2;162697.2652
107;Fnivel1.1a_RVI_simple.co_1a1b;Fnivel1;1a_RVI_simple;PRINCIPAL;5.96;AA;0;0;1479;7.460000038;NA;co_1a1b;2;161882.4208
108;Fnivel1.1a_RVI_simple.co_1a1b;Fnivel1;1a_RVI_simple;METLIFE;5.9;AA+;0;0;1479;7.460000038;NA;co_1a1b;2;160252.732
109;Fnivel1.1a_RVI_simple.co_1a1b;Fnivel1;1a_RVI_simple;OHIONATIONAL;5.84;AA;0;0;1479;7.460000038;NA;co_1a1b;2;158623.0432
110;Fnivel1.1a_RVI_simple.co_1a1b;Fnivel1;1a_RVI_simple;BICEVIDA;5.81;AA+;0;0;1479;7.460000038;NA;co_1a1b;2;157808.1988
111;Fnivel1.1a_RVI_simple.co_1a1b;Fnivel1;1a_RVI_simple;CONSORCIOVIDA;5.8;AA+;0;0;1479;7.460000038;NA;co_1a1b;2;157536.584
112;Fnivel1.1a_RVI_simple.co_1a1b;Fnivel1;1a_RVI_simple;SURA;5.77;AA;0;0;1479;7.460000038;NA;co_1a1b;2;156721.7396
113;Fnivel1.1a_RVI_simple.co_1a1b;Fnivel1;1a_RVI_simple;RENTANACIONAL;5.62;BBB+;0;0;1479;7.460000038;NA;co_1a1b;2;152647.5176
114;Fnivel1.1b_RVI_G10agnos.co_1a1b;Fnivel1;1b_RVI_G10agnos;SECURITY;5.96;AA-;6;0;1479;7.460000038;NA;co_1a1b;7;161882.4208
115;Fnivel1.1b_RVI_G10agnos.co_1a1b;Fnivel1;1b_RVI_G10agnos;BTGPACTUALVIDA;5.96;A;5;0;1479;7.460000038;NA;co_1a1b;7;161882.4208
116;Fnivel1.1b_RVI_G10agnos.co_1a1b;Fnivel1;1b_RVI_G10agnos;PENTAVIDA;5.94;AA;4.869999886;0;1479;7.460000038;NA;co_1a1b;7;161339.1912
117;Fnivel1.1b_RVI_G10agnos.co_1a1b;Fnivel1;1b_RVI_G10agnos;CONFUTURO;5.94;AA;5.5;0;1479;7.460000038;NA;co_1a1b;7;161339.1912
118;Fnivel1.1b_RVI_G10agnos.co_1a1b;Fnivel1;1b_RVI_G10agnos;PRINCIPAL;5.9;AA;5.460000038;0;1479;7.460000038;NA;co_1a1b;7;160252.732
119;Fnivel1.1b_RVI_G10agnos.co_1a1b;Fnivel1;1b_RVI_G10agnos;METLIFE;5.85;AA+;6;0;1479;7.460000038;NA;co_1a1b;7;158894.658
120;Fnivel1.1b_RVI_G10agnos.co_1a1b;Fnivel1;1b_RVI_G10agnos;OHIONATIONAL;5.79;AA;6;0;1479;7.460000038;NA;co_1a1b;7;157264.9692
121;Fnivel1.1b_RVI_G10agnos.co_1a1b;Fnivel1;1b_RVI_G10agnos;CONSORCIOVIDA;5.75;AA+;5.5;0;1479;7.460000038;NA;co_1a1b;7;156178.51
122;Fnivel1.1b_RVI_G10agnos.co_1a1b;Fnivel1;1b_RVI_G10agnos;BICEVIDA;5.74;AA+;5.599999905;0;1479;7.460000038;NA;co_1a1b;7;155906.8952
123;Fnivel1.1b_RVI_G10agnos.co_1a1b;Fnivel1;1b_RVI_G10agnos;SURA;5.72;AA;6;0;1479;7.460000038;NA;co_1a1b;7;155363.6656
124;Fnivel1.1b_RVI_G10agnos.co_1a1b;Fnivel1;1b_RVI_G10agnos;RENTANACIONAL;5.57;BBB+;5.5;0;1479;7.460000038;NA;co_1a1b;7;151289.4436
125;Fnivel2.1a_RVI_simple.co_1a1b;Fnivel2;1a_RVI_simple;PRINCIPAL;6.41;AA;0;0;1591;16.12999916;NA;co_1a1b;36;174105.0868
126;Fnivel2.1a_RVI_simple.co_1a1b;Fnivel2;1a_RVI_simple;BTGPACTUALVIDA;6.4;A;0;0;1591;16.12999916;NA;co_1a1b;36;173833.472
127;Fnivel2.1a_RVI_simple.co_1a1b;Fnivel2;1a_RVI_simple;EUROAMERICAVIDA;6.35;AA-;0;0;1591;16.12999916;NA;co_1a1b;36;172475.398
128;Fnivel2.1a_RVI_simple.co_1a1b;Fnivel2;1a_RVI_simple;PENTAVIDA;6.34;AA;0;0;1591;16.12999916;NA;co_1a1b;36;172203.7832
129;Fnivel2.1a_RVI_simple.co_1a1b;Fnivel2;1a_RVI_simple;SECURITY;6.32;AA-;0;0;1591;16.12999916;NA;co_1a1b;36;171660.5536
130;Fnivel2.1a_RVI_simple.co_1a1b;Fnivel2;1a_RVI_simple;CONFUTURO;6.31;AA;0;0;1591;16.12999916;NA;co_1a1b;36;171388.9388
131;Fnivel2.1a_RVI_simple.co_1a1b;Fnivel2;1a_RVI_simple;OHIONATIONAL;6.29;AA;0;0;1591;16.12999916;NA;co_1a1b;36;170845.7092
132;Fnivel2.1a_RVI_simple.co_1a1b;Fnivel2;1a_RVI_simple;RENTANACIONAL;6.24;BBB+;0;0;1591;16.12999916;NA;co_1a1b;36;169487.6352
133;Fnivel2.1a_RVI_simple.co_1a1b;Fnivel2;1a_RVI_simple;METLIFE;6.19;AA+;0;0;1591;16.12999916;NA;co_1a1b;36;168129.5612
134;Fnivel2.1a_RVI_simple.co_1a1b;Fnivel2;1a_RVI_simple;CHILENACONSOLIDADA;6.18;AA+;0;0;1591;16.12999916;NA;co_1a1b;36;167857.9464
135;Fnivel2.1a_RVI_simple.co_1a1b;Fnivel2;1a_RVI_simple;SURA;6.11;AA;0;0;1591;16.12999916;NA;co_1a1b;36;165956.6428
136;Fnivel2.1a_RVI_simple.co_1a1b;Fnivel2;1a_RVI_simple;CONSORCIOVIDA;6.1;AA+;0;0;1591;16.12999916;NA;co_1a1b;36;165685.028
137;Fnivel2.1a_RVI_simple.co_1a1b;Fnivel2;1a_RVI_simple;BICEVIDA;6.06;AA+;0;0;1591;16.12999916;NA;co_1a1b;36;164598.5688
138;Fnivel2.1b_RVI_G10agnos.co_1a1b;Fnivel2;1b_RVI_G10agnos;PRINCIPAL;6.39;AA;5.579999924;0;1591;16.12999916;NA;co_1a1b;41;173561.8572
139;Fnivel2.1b_RVI_G10agnos.co_1a1b;Fnivel2;1b_RVI_G10agnos;BTGPACTUALVIDA;6.38;A;5;0;1591;16.12999916;NA;co_1a1b;41;173290.2424
140;Fnivel2.1b_RVI_G10agnos.co_1a1b;Fnivel2;1b_RVI_G10agnos;EUROAMERICAVIDA;6.33;AA-;5.25;0;1591;16.12999916;NA;co_1a1b;41;171932.1684
141;Fnivel2.1b_RVI_G10agnos.co_1a1b;Fnivel2;1b_RVI_G10agnos;PENTAVIDA;6.32;AA;4.869999886;0;1591;16.12999916;NA;co_1a1b;41;171660.5536
142;Fnivel2.1b_RVI_G10agnos.co_1a1b;Fnivel2;1b_RVI_G10agnos;SECURITY;6.29;AA-;6;0;1591;16.12999916;NA;co_1a1b;41;170845.7092
143;Fnivel2.1b_RVI_G10agnos.co_1a1b;Fnivel2;1b_RVI_G10agnos;CONFUTURO;6.29;AA;5.5;0;1591;16.12999916;NA;co_1a1b;41;170845.7092
144;Fnivel2.1b_RVI_G10agnos.co_1a1b;Fnivel2;1b_RVI_G10agnos;OHIONATIONAL;6.26;AA;5;0;1591;16.12999916;NA;co_1a1b;41;170030.8648
145;Fnivel2.1b_RVI_G10agnos.co_1a1b;Fnivel2;1b_RVI_G10agnos;RENTANACIONAL;6.22;BBB+;5;0;1591;16.12999916;NA;co_1a1b;41;168944.4056
146;Fnivel2.1b_RVI_G10agnos.co_1a1b;Fnivel2;1b_RVI_G10agnos;METLIFE;6.17;AA+;6;0;1591;16.12999916;NA;co_1a1b;41;167586.3316
147;Fnivel2.1b_RVI_G10agnos.co_1a1b;Fnivel2;1b_RVI_G10agnos;CHILENACONSOLIDADA;6.16;AA+;6;0;1591;16.12999916;NA;co_1a1b;41;167314.7168
148;Fnivel2.1b_RVI_G10agnos.co_1a1b;Fnivel2;1b_RVI_G10agnos;SURA;6.09;AA;6;0;1591;16.12999916;NA;co_1a1b;41;165413.4132
149;Fnivel2.1b_RVI_G10agnos.co_1a1b;Fnivel2;1b_RVI_G10agnos;CONSORCIOVIDA;6.08;AA+;5.5;0;1591;16.12999916;NA;co_1a1b;41;165141.7984
