grupo;perfil;razon_social;val_uf_pension_bru;riesgo;por_descuento_garantizado;val_uf_renta_temporal_bru;saldo;Prom_Rta
Fnivel1;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;5,75;BBB+;0;11,51;1616;7,679999828
Fnivel1;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;5,72;A;0;11,44;1616;7,679999828
Fnivel1;2a_RT_RVD2agnos_sinGarantizar;METLIFE;5,71;AA+;0;11,42;1616;7,679999828
Fnivel1;2a_RT_RVD2agnos_sinGarantizar;EUROAMERICA VIDA;5,66;AA-;0;11,32;1616;7,679999828
Fnivel1;2a_RT_RVD2agnos_sinGarantizar;CONSORCIO VIDA;5,66;AA+;0;11,32;1616;7,679999828
Fnivel1;2a_RT_RVD2agnos_sinGarantizar;SECURITY;5,66;AA-;0;11,32;1616;7,679999828
Fnivel1;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;5,65;AA;0;11,3;1616;7,679999828
Fnivel1;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;5,64;AA;0;11,28;1616;7,679999828
Fnivel1;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;5,62;AA;0;11,24;1616;7,679999828
Fnivel1;2a_RT_RVD2agnos_sinGarantizar;SURA;5,58;AA;0;11,16;1616;7,679999828
Fnivel1;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;5,57;AA+;0;11,14;1616;7,679999828
Fnivel2;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;5,75;A;0;11,51;1709;19,62999916
Fnivel2;2a_RT_RVD2agnos_sinGarantizar;SECURITY;5,74;AA-;0;11,49;1709;19,62999916
Fnivel2;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;5,72;AA;0;11,43;1709;19,62999916
Fnivel2;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;5,71;AA;0;11,42;1709;19,62999916
Fnivel2;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;5,71;AA;0;11,42;1709;19,62999916
Fnivel2;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;5,69;AA;0;11,38;1709;19,62999916
Fnivel2;2a_RT_RVD2agnos_sinGarantizar;METLIFE;5,67;AA+;0;11,34;1709;19,62999916
Fnivel2;2a_RT_RVD2agnos_sinGarantizar;SURA;5,62;AA;0;11,24;1709;19,62999916
Fnivel2;2a_RT_RVD2agnos_sinGarantizar;CONSORCIO VIDA;5,6;AA+;0;11,2;1709;19,62999916
Fnivel2;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;5,57;AA+;0;11,14;1709;19,62999916
Fnivel2;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;5,41;BBB+;0;10,81;1709;19,62999916
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;8,05;A;0;16,1;2162;28,43000031
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;SECURITY;7,99;AA-;0;15,97;2162;28,43000031
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;7,98;AA;0;15,95;2162;28,43000031
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;7,98;AA;0;15,95;2162;28,43000031
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;EUROAMERICA VIDA;7,97;AA-;0;15,93;2162;28,43000031
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;7,97;AA;0;15,94;2162;28,43000031
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;METLIFE;7,95;AA+;0;15,89;2162;28,43000031
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;SURA;7,89;AA;0;15,79;2162;28,43000031
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;7,88;AA;0;15,77;2162;28,43000031
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;7,86;BBB+;0;15,73;2162;28,43000031
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;7,83;AA+;0;15,67;2162;28,43000031
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;CONSORCIO VIDA;7,82;AA+;0;15,65;2162;28,43000031
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;12,56;A;0;25,12;3385;47,83000183
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;12,54;AA;0;25,08;3385;47,83000183
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;12,35;AA;0;24,71;3385;47,83000183
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;METLIFE;12,16;AA+;0;24,32;3385;47,83000183
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;12,11;BBB+;0;24,22;3385;47,83000183
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;SECURITY;12,1;AA-;0;24,2;3385;47,83000183
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;SURA;12,08;AA;0;24,16;3385;47,83000183
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;11,99;AA;0;23,98;3385;47,83000183
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;CONSORCIO VIDA;11,98;AA+;0;23,96;3385;47,83000183
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;11,82;AA+;0;23,63;3385;47,83000183
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;CORPSEGUROS;11,52;AA;0;23,04;3385;47,83000183
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;6,42;BBB+;0;12,83;1480;7,699999809
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;6,4;A;0;12,79;1480;7,699999809
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;SECURITY;6,4;AA-;0;12,79;1480;7,699999809
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;6,35;AA;0;12,71;1480;7,699999809
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;6,34;AA+;0;12,69;1480;7,699999809
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;6,33;AA;0;12,68;1480;7,699999809
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;EUROAMERICA VIDA;6,33;AA-;0;12,67;1480;7,699999809
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;6,33;AA;0;12,67;1480;7,699999809
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;6,3;AA+;0;12,61;1480;7,699999809
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;CONSORCIO VIDA;6,22;AA+;0;12,44;1480;7,699999809
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;METLIFE;6,17;AA+;0;12,34;1480;7,699999809
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;CHILENA CONSOLIDADA;6,15;AA+;0;12,3;1480;7,699999809
Mnivel1;2a_RT_RVD2agnos_sinGarantizar;SURA;6,02;AA;0;12,04;1480;7,699999809
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;METLIFE;6,81;AA+;0;13,63;1708;19,11000061
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;6,8;AA;0;13,6;1708;19,11000061
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;SECURITY;6,79;AA-;0;13,59;1708;19,11000061
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;6,79;AA;0;13,59;1708;19,11000061
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;6,78;AA;0;13,57;1708;19,11000061
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;6,78;A;0;13,57;1708;19,11000061
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;6,73;AA+;0;13,46;1708;19,11000061
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;SURA;6,73;AA;0;13,46;1708;19,11000061
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;6,73;AA;0;13,46;1708;19,11000061
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;6,73;BBB+;0;13,46;1708;19,11000061
Mnivel2;2a_RT_RVD2agnos_sinGarantizar;CONSORCIO VIDA;6,72;AA+;0;13,44;1708;19,11000061
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;11,35;AA;0;22,71;2536;32,11999893
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;11,29;A;0;22,58;2536;32,11999893
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;11,24;AA;0;22,48;2536;32,11999893
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;SECURITY;11,21;AA-;0;22,42;2536;32,11999893
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;SURA;11,19;AA;0;22,38;2536;32,11999893
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;METLIFE;11,12;AA+;0;22,24;2536;32,11999893
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;11,09;AA+;0;22,17;2536;32,11999893
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;CONSORCIO VIDA;11,07;AA+;0;22,13;2536;32,11999893
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;11,06;AA;0;22,11;2536;32,11999893
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;11,05;BBB+;0;22,09;2536;32,11999893
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;11,04;AA;0;22,07;2536;32,11999893
