grupo;perfil;razon_social;val_uf_pension_bru;riesgo;por_descuento_garantizado;val_uf_renta_temporal_bru;saldo;Prom_Rta
Fnivel2;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;6,41;AA+;0;12,81;1687;18,77000046
Fnivel3;1b_RVI_G10agnos;PENTA VIDA;8,96;AA;4,869999886;0;2135;25,06999969
Fnivel3;1b_RVI_G10agnos;EUROAMERICA VIDA;8,96;AA-;6;0;2135;25,06999969
Fnivel3;1b_RVI_G10agnos;BTG PACTUAL VIDA;8,93;A;5;0;2135;25,06999969
Fnivel3;1b_RVI_G10agnos;SECURITY;8,9;AA-;6;0;2135;25,06999969
Fnivel3;1b_RVI_G10agnos;CONFUTURO;8,83;AA;5,5;0;2135;25,06999969
Fnivel3;1b_RVI_G10agnos;CORPSEGUROS;8,81;AA;5,5;0;2135;25,06999969
Fnivel3;1b_RVI_G10agnos;OHIO NATIONAL;8,79;AA;6;0;2135;25,06999969
Fnivel3;1b_RVI_G10agnos;PRINCIPAL;8,75;AA;5,460000038;0;2135;25,06999969
Fnivel3;1b_RVI_G10agnos;SURA;8,73;AA;6;0;2135;25,06999969
Fnivel3;1b_RVI_G10agnos;METLIFE;8,7;AA+;6;0;2135;25,06999969
Fnivel3;1b_RVI_G10agnos;BICE VIDA;8,64;AA+;5,599999905;0;2135;25,06999969
Fnivel3;1b_RVI_G10agnos;CONSORCIO VIDA;8,59;AA+;5,5;0;2135;25,06999969
Fnivel3;1b_RVI_G10agnos;RENTA NACIONAL;8,35;BBB+;5,5;0;2135;25,06999969
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;EUROAMERICA VIDA;8,19;AA-;0;16,38;2135;25,06999969
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;8,18;AA;0;16,36;2135;25,06999969
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;SECURITY;8,16;AA-;0;16,32;2135;25,06999969
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;8,16;A;0;16,32;2135;25,06999969
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;8,14;AA;0;16,27;2135;25,06999969
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;8,1;AA;0;16,2;2135;25,06999969
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;SURA;8,05;AA;0;16,1;2135;25,06999969
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;8;AA;0;15,99;2135;25,06999969
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;7,93;AA+;0;15,85;2135;25,06999969
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;CONSORCIO VIDA;7,88;AA+;0;15,77;2135;25,06999969
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;METLIFE;7,82;AA+;0;15,65;2135;25,06999969
Fnivel3;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;7,7;BBB+;0;15,4;2135;25,06999969
Fnivel4;1b_RVI_G10agnos;OHIO NATIONAL;14,24;AA;5;0;3367;43,56000137
Fnivel4;1b_RVI_G10agnos;PENTA VIDA;14,21;AA;4,869999886;0;3367;43,56000137
Fnivel4;1b_RVI_G10agnos;RENTA NACIONAL;14,21;BBB+;5;0;3367;43,56000137
Fnivel4;1b_RVI_G10agnos;BTG PACTUAL VIDA;14,18;A;5;0;3367;43,56000137
Fnivel4;1b_RVI_G10agnos;SECURITY;14,16;AA-;6;0;3367;43,56000137
Fnivel4;1b_RVI_G10agnos;PRINCIPAL;14,15;AA+;5,78000021;0;3367;43,56000137
Fnivel4;1b_RVI_G10agnos;EUROAMERICA VIDA;14,11;AA-;4,949999809;0;3367;43,56000137
Fnivel4;1b_RVI_G10agnos;CONFUTURO;13,97;AA;5,5;0;3367;43,56000137
Fnivel4;1b_RVI_G10agnos;METLIFE;13,94;AA+;6;0;3367;43,56000137
Fnivel4;1b_RVI_G10agnos;CORPSEGUROS;13,94;AA;5,5;0;3367;43,56000137
Fnivel4;1b_RVI_G10agnos;CN LIFE;13,84;AA;5,5;0;3367;43,56000137
Fnivel4;1b_RVI_G10agnos;CONSORCIO VIDA;13,7;AA+;5,5;0;3367;43,56000137
Fnivel4;1b_RVI_G10agnos;CHILENA CONSOLIDADA;13,53;AA+;6;0;3367;43,56000137
Fnivel4;1b_RVI_G10agnos;SURA;13,52;AA;6;0;3367;43,56000137
Fnivel4;1b_RVI_G10agnos;BICE VIDA;13,46;AA+;5,300000191;0;3367;43,56000137
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;13,01;A;0;26,02;3367;43,56000137
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;12,99;BBB+;0;25,98;3367;43,56000137
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;PENTA VIDA;12,96;AA;0;25,92;3367;43,56000137
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;12,91;AA+;0;25,81;3367;43,56000137
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;SECURITY;12,91;AA-;0;25,81;3367;43,56000137
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;EUROAMERICA VIDA;12,88;AA-;0;25,75;3367;43,56000137
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;12,74;AA;0;25,49;3367;43,56000137
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;CN LIFE;12,66;AA;0;25,33;3367;43,56000137
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;METLIFE;12,6;AA+;0;25,2;3367;43,56000137
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;CONSORCIO VIDA;12,54;AA+;0;25,08;3367;43,56000137
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;CORPSEGUROS;12,52;AA;0;25,04;3367;43,56000137
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;CHILENA CONSOLIDADA;12,48;AA+;0;24,96;3367;43,56000137
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;SURA;12,42;AA;0;24,84;3367;43,56000137
Fnivel4;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;12,31;AA+;0;24,61;3367;43,56000137
Mnivel1;1b_RVI_G10agnos;EUROAMERICA VIDA;6,73;AA-;5,25;0;1455;5,289999962
Mnivel1;1b_RVI_G10agnos;CONFUTURO;6,72;AA;5,5;0;1455;5,289999962
Mnivel1;1b_RVI_G10agnos;SECURITY;6,72;AA-;6;0;1455;5,289999962
Mnivel1;1b_RVI_G10agnos;BTG PACTUAL VIDA;6,71;A;5;0;1455;5,289999962
Mnivel1;1b_RVI_G10agnos;PENTA VIDA;6,69;AA;4,869999886;0;1455;5,289999962
Mnivel1;1b_RVI_G10agnos;PRINCIPAL;6,69;AA;5,579999924;0;1455;5,289999962
Mnivel1;1b_RVI_G10agnos;OHIO NATIONAL;6,66;AA;5;0;1455;5,289999962
Mnivel1;1b_RVI_G10agnos;METLIFE;6,55;AA+;6;0;1455;5,289999962
Mnivel1;1b_RVI_G10agnos;BICE VIDA;6,52;AA+;5,300000191;0;1455;5,289999962
Mnivel1;1b_RVI_G10agnos;SURA;6,5;AA;6;0;1455;5,289999962
Mnivel1;1b_RVI_G10agnos;CHILENA CONSOLIDADA;6,47;AA+;6;0;1455;5,289999962
