grupo;perfil;razon_social;val_uf_pension_bru;riesgo;por_descuento_garantizado;val_uf_renta_temporal_bru;saldo;Prom_Rta
Fnivel1;2b_RT_RVD2agnos_G10agnos;BICE VIDA;5,07;AA+;5,599999905;10,14;1541;6,170000076
Fnivel2;1b_RVI_G10agnos;BTG PACTUAL VIDA;6,61;A;5;0;1656;21,76000023
Fnivel2;1b_RVI_G10agnos;RENTA NACIONAL;6,6;BBB+;5,5;0;1656;21,76000023
Fnivel2;1b_RVI_G10agnos;PENTA VIDA;6,57;AA;4,869999886;0;1656;21,76000023
Fnivel2;1b_RVI_G10agnos;EUROAMERICA VIDA;6,55;AA-;5,25;0;1656;21,76000023
Fnivel2;1b_RVI_G10agnos;METLIFE;6,54;AA+;6;0;1656;21,76000023
Fnivel2;1b_RVI_G10agnos;SECURITY;6,54;AA-;6;0;1656;21,76000023
Fnivel2;1b_RVI_G10agnos;PRINCIPAL;6,54;AA;5,349999905;0;1656;21,76000023
Fnivel2;1b_RVI_G10agnos;OHIO NATIONAL;6,52;AA;6;0;1656;21,76000023
Fnivel2;1b_RVI_G10agnos;CONSORCIO VIDA;6,5;AA+;5,5;0;1656;21,76000023
Fnivel2;1b_RVI_G10agnos;CONFUTURO;6,47;AA;5,5;0;1656;21,76000023
Fnivel2;1b_RVI_G10agnos;SURA;6,39;AA;6;0;1656;21,76000023
Fnivel2;1b_RVI_G10agnos;BICE VIDA;6,32;AA+;5,599999905;0;1656;21,76000023
Fnivel2;2b_RT_RVD2agnos_G10agnos;RENTA NACIONAL;5,99;BBB+;5,5;11,97;1656;21,76000023
Fnivel2;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;5,98;A;5;11,95;1656;21,76000023
Fnivel2;2b_RT_RVD2agnos_G10agnos;METLIFE;5,97;AA+;6;11,93;1656;21,76000023
Fnivel2;2b_RT_RVD2agnos_G10agnos;PENTA VIDA;5,97;AA;4,869999886;11,93;1656;21,76000023
Fnivel2;2b_RT_RVD2agnos_G10agnos;EUROAMERICA VIDA;5,96;AA-;5,25;11,91;1656;21,76000023
Fnivel2;2b_RT_RVD2agnos_G10agnos;OHIO NATIONAL;5,95;AA;6;11,89;1656;21,76000023
Fnivel2;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;5,93;AA+;5,5;11,85;1656;21,76000023
Fnivel2;2b_RT_RVD2agnos_G10agnos;CONFUTURO;5,93;AA;5,5;11,85;1656;21,76000023
Fnivel2;2b_RT_RVD2agnos_G10agnos;SECURITY;5,93;AA-;6;11,85;1656;21,76000023
Fnivel2;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;5,92;AA;5,349999905;11,83;1656;21,76000023
Fnivel2;2b_RT_RVD2agnos_G10agnos;SURA;5,84;AA;6;11,69;1656;21,76000023
Fnivel2;2b_RT_RVD2agnos_G10agnos;BICE VIDA;5,74;AA+;5,599999905;11,49;1656;21,76000023
Fnivel3;1b_RVI_G10agnos;PENTA VIDA;8,85;AA;4,869999886;0;2110;30,02000046
Fnivel3;1b_RVI_G10agnos;BTG PACTUAL VIDA;8,83;A;5;0;2110;30,02000046
Fnivel3;1b_RVI_G10agnos;EUROAMERICA VIDA;8,77;AA-;5,25;0;2110;30,02000046
Fnivel3;1b_RVI_G10agnos;OHIO NATIONAL;8,76;AA;6;0;2110;30,02000046
Fnivel3;1b_RVI_G10agnos;SECURITY;8,74;AA-;6;0;2110;30,02000046
Fnivel3;1b_RVI_G10agnos;CONFUTURO;8,72;AA;5,5;0;2110;30,02000046
Fnivel3;1b_RVI_G10agnos;METLIFE;8,67;AA+;6;0;2110;30,02000046
Fnivel3;1b_RVI_G10agnos;CONSORCIO VIDA;8,66;AA+;5,5;0;2110;30,02000046
Fnivel3;1b_RVI_G10agnos;PRINCIPAL;8,66;AA;5,349999905;0;2110;30,02000046
Fnivel3;1b_RVI_G10agnos;RENTA NACIONAL;8,63;BBB+;5,5;0;2110;30,02000046
Fnivel3;1b_RVI_G10agnos;SURA;8,63;AA;6;0;2110;30,02000046
Fnivel3;1b_RVI_G10agnos;CHILENA CONSOLIDADA;8,6;AA+;6,5;0;2110;30,02000046
Fnivel3;1b_RVI_G10agnos;BICE VIDA;8,6;AA+;5,599999905;0;2110;30,02000046
Fnivel3;1b_RVI_G10agnos;CORPSEGUROS;8,56;AA;5,5;0;2110;30,02000046
Fnivel3;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;7,97;A;5;15,93;2110;30,02000046
Fnivel3;2b_RT_RVD2agnos_G10agnos;OHIO NATIONAL;7,95;AA;6;15,89;2110;30,02000046
Fnivel3;2b_RT_RVD2agnos_G10agnos;PENTA VIDA;7,95;AA;4,869999886;15,88;2110;30,02000046
Fnivel3;2b_RT_RVD2agnos_G10agnos;EUROAMERICA VIDA;7,93;AA-;5,25;15,85;2110;30,02000046
Fnivel3;2b_RT_RVD2agnos_G10agnos;CONFUTURO;7,92;AA;5,5;15,83;2110;30,02000046
Fnivel3;2b_RT_RVD2agnos_G10agnos;SECURITY;7,89;AA-;6;15,79;2110;30,02000046
Fnivel3;2b_RT_RVD2agnos_G10agnos;METLIFE;7,88;AA+;6;15,77;2110;30,02000046
Fnivel3;2b_RT_RVD2agnos_G10agnos;SURA;7,83;AA;6;15,67;2110;30,02000046
Fnivel3;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;7,83;AA;5,349999905;15,67;2110;30,02000046
Fnivel3;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;7,83;AA+;5,5;15,67;2110;30,02000046
Fnivel3;2b_RT_RVD2agnos_G10agnos;RENTA NACIONAL;7,81;BBB+;5,5;15,63;2110;30,02000046
Fnivel3;2b_RT_RVD2agnos_G10agnos;CHILENA CONSOLIDADA;7,81;AA+;6,5;15,63;2110;30,02000046
Fnivel3;2b_RT_RVD2agnos_G10agnos;BICE VIDA;7,77;AA+;5,599999905;15,54;2110;30,02000046
Fnivel4;1b_RVI_G10agnos;OHIO NATIONAL;13,7;AA;5;0;3294;68
Fnivel4;1b_RVI_G10agnos;PENTA VIDA;13,69;AA;4,869999886;0;3294;68
Fnivel4;1b_RVI_G10agnos;PRINCIPAL;13,67;AA;5,579999924;0;3294;68
Fnivel4;1b_RVI_G10agnos;EUROAMERICA VIDA;13,66;AA-;5,25;0;3294;68
Fnivel4;1b_RVI_G10agnos;BTG PACTUAL VIDA;13,64;A;5;0;3294;68
Fnivel4;1b_RVI_G10agnos;CONFUTURO;13,6;AA;5,5;0;3294;68
Fnivel4;1b_RVI_G10agnos;SECURITY;13,58;AA-;6;0;3294;68
Fnivel4;1b_RVI_G10agnos;METLIFE;13,57;AA+;6;0;3294;68
Fnivel4;1b_RVI_G10agnos;CORPSEGUROS;13,57;AA;5,5;0;3294;68
Fnivel4;1b_RVI_G10agnos;RENTA NACIONAL;13,54;BBB+;5;0;3294;68
Fnivel4;1b_RVI_G10agnos;SURA;13,16;AA;6;0;3294;68
Fnivel4;1b_RVI_G10agnos;CN LIFE;13,12;AA;5,5;0;3294;68
Fnivel4;1b_RVI_G10agnos;BICE VIDA;13,08;AA+;5,300000191;0;3294;68
Fnivel4;1b_RVI_G10agnos;CONSORCIO VIDA;12,85;AA+;5,5;0;3294;68
Fnivel4;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;12,41;A;5;24,82;3294;68
Fnivel4;2b_RT_RVD2agnos_G10agnos;PENTA VIDA;12,39;AA;4,869999886;24,78;3294;68
Fnivel4;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;12,36;AA;5,579999924;24,72;3294;68
Fnivel4;2b_RT_RVD2agnos_G10agnos;EUROAMERICA VIDA;12,36;AA-;5,25;24,72;3294;68
Fnivel4;2b_RT_RVD2agnos_G10agnos;SECURITY;12,31;AA-;6;24,62;3294;68
Fnivel4;2b_RT_RVD2agnos_G10agnos;CONFUTURO;12,31;AA;5,5;24,62;3294;68
Fnivel4;2b_RT_RVD2agnos_G10agnos;RENTA NACIONAL;12,28;BBB+;5;24,56;3294;68
Fnivel4;2b_RT_RVD2agnos_G10agnos;METLIFE;12,21;AA+;6;24,42;3294;68
Fnivel4;2b_RT_RVD2agnos_G10agnos;CORPSEGUROS;12,16;AA;5,5;24,31;3294;68
Fnivel4;2b_RT_RVD2agnos_G10agnos;SURA;12;AA;6;24,01;3294;68
Fnivel4;2b_RT_RVD2agnos_G10agnos;CN LIFE;11,96;AA;5,5;23,93;3294;68
Fnivel4;2b_RT_RVD2agnos_G10agnos;BICE VIDA;11,9;AA+;5,300000191;23,81;3294;68
Fnivel4;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;11,75;AA+;5,5;23,5;3294;68
Mnivel1;1b_RVI_G10agnos;PENTA VIDA;6,69;AA;4,869999886;0;1453;9,779999733
Mnivel1;1b_RVI_G10agnos;OHIO NATIONAL;6,63;AA;5;0;1453;9,779999733
Mnivel1;1b_RVI_G10agnos;SECURITY;6,63;AA-;6;0;1453;9,779999733
Mnivel1;1b_RVI_G10agnos;CONFUTURO;6,61;AA;5,5;0;1453;9,779999733
Mnivel1;1b_RVI_G10agnos;BTG PACTUAL VIDA;6,61;A;5;0;1453;9,779999733
Mnivel1;1b_RVI_G10agnos;PRINCIPAL;6,59;AA;5,579999924;0;1453;9,779999733
Mnivel1;1b_RVI_G10agnos;METLIFE;6,5;AA+;6;0;1453;9,779999733
Mnivel1;1b_RVI_G10agnos;SURA;6,45;AA;6;0;1453;9,779999733
Mnivel1;1b_RVI_G10agnos;CONSORCIO VIDA;6,42;AA+;5,5;0;1453;9,779999733
Mnivel1;1b_RVI_G10agnos;BICE VIDA;6,41;AA+;5,300000191;0;1453;9,779999733
Mnivel1;1b_RVI_G10agnos;CHILENA CONSOLIDADA;6,38;AA+;6;0;1453;9,779999733
Mnivel1;2b_RT_RVD2agnos_G10agnos;PENTA VIDA;5,98;AA;4,869999886;11,95;1453;9,779999733
Mnivel1;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;5,97;A;5;11,93;1453;9,779999733
Mnivel1;2b_RT_RVD2agnos_G10agnos;OHIO NATIONAL;5,95;AA;5;11,89;1453;9,779999733
Mnivel1;2b_RT_RVD2agnos_G10agnos;CONFUTURO;5,95;AA;5,5;11,89;1453;9,779999733
Mnivel1;2b_RT_RVD2agnos_G10agnos;SECURITY;5,91;AA-;6;11,81;1453;9,779999733
Mnivel1;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;5,88;AA;5,579999924;11,75;1453;9,779999733
Mnivel1;2b_RT_RVD2agnos_G10agnos;SURA;5,8;AA;6;11,61;1453;9,779999733
Mnivel1;2b_RT_RVD2agnos_G10agnos;METLIFE;5,76;AA+;6;11,53;1453;9,779999733
Mnivel1;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;5,76;AA+;5,5;11,53;1453;9,779999733
Mnivel1;2b_RT_RVD2agnos_G10agnos;CHILENA CONSOLIDADA;5,72;AA+;6;11,44;1453;9,779999733
Mnivel1;2b_RT_RVD2agnos_G10agnos;BICE VIDA;5,71;AA+;5,300000191;11,42;1453;9,779999733
Mnivel2;1b_RVI_G10agnos;BTG PACTUAL VIDA;7,73;A;5;0;1646;18,65999985
Mnivel2;1b_RVI_G10agnos;PENTA VIDA;7,73;AA;4,869999886;0;1646;18,65999985
Mnivel2;1b_RVI_G10agnos;SECURITY;7,69;AA-;6;0;1646;18,65999985
Mnivel2;1b_RVI_G10agnos;RENTA NACIONAL;7,69;BBB+;5,5;0;1646;18,65999985
Mnivel2;1b_RVI_G10agnos;EUROAMERICA VIDA;7,65;AA-;5,25;0;1646;18,65999985
Mnivel2;1b_RVI_G10agnos;METLIFE;7,63;AA+;6;0;1646;18,65999985
Mnivel2;1b_RVI_G10agnos;PRINCIPAL;7,62;AA;5,349999905;0;1646;18,65999985
Mnivel2;1b_RVI_G10agnos;OHIO NATIONAL;7,61;AA;5,5;0;1646;18,65999985
Mnivel2;1b_RVI_G10agnos;CONFUTURO;7,6;AA;5,5;0;1646;18,65999985
Mnivel2;1b_RVI_G10agnos;SURA;7,59;AA;6;0;1646;18,65999985
Mnivel2;1b_RVI_G10agnos;CONSORCIO VIDA;7,58;AA+;5,5;0;1646;18,65999985
Mnivel2;1b_RVI_G10agnos;BICE VIDA;7,58;AA+;5,599999905;0;1646;18,65999985
Mnivel2;2b_RT_RVD2agnos_G10agnos;PENTA VIDA;6,89;AA;4,869999886;13,77;1646;18,65999985
Mnivel2;2b_RT_RVD2agnos_G10agnos;RENTA NACIONAL;6,87;BBB+;5,5;13,75;1646;18,65999985
Mnivel2;2b_RT_RVD2agnos_G10agnos;SECURITY;6,84;AA-;6;13,69;1646;18,65999985
Mnivel2;2b_RT_RVD2agnos_G10agnos;METLIFE;6,83;AA+;6;13,67;1646;18,65999985
Mnivel2;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;6,83;A;5;13,67;1646;18,65999985
Mnivel2;2b_RT_RVD2agnos_G10agnos;EUROAMERICA VIDA;6,82;AA-;5,25;13,65;1646;18,65999985
Mnivel2;2b_RT_RVD2agnos_G10agnos;OHIO NATIONAL;6,82;AA;5,5;13,65;1646;18,65999985
Mnivel2;2b_RT_RVD2agnos_G10agnos;CONFUTURO;6,81;AA;5,5;13,63;1646;18,65999985
Mnivel2;2b_RT_RVD2agnos_G10agnos;SURA;6,79;AA;6;13,59;1646;18,65999985
Mnivel2;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;6,78;AA+;5,5;13,57;1646;18,65999985
Mnivel2;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;6,78;AA;5,349999905;13,57;1646;18,65999985
Mnivel2;2b_RT_RVD2agnos_G10agnos;BICE VIDA;6,75;AA+;5,599999905;13,5;1646;18,65999985
Mnivel3;1b_RVI_G10agnos;EUROAMERICA VIDA;11,43;AA-;6;0;2417;36,36999893
Mnivel3;1b_RVI_G10agnos;BTG PACTUAL VIDA;11,42;A;5;0;2417;36,36999893
Mnivel3;1b_RVI_G10agnos;SECURITY;11,23;AA-;6;0;2417;36,36999893
Mnivel3;1b_RVI_G10agnos;SURA;11,15;AA;6;0;2417;36,36999893
Mnivel3;1b_RVI_G10agnos;PENTA VIDA;11,12;AA;4,869999886;0;2417;36,36999893
Mnivel3;1b_RVI_G10agnos;CONFUTURO;11,08;AA;5,5;0;2417;36,36999893
Mnivel3;1b_RVI_G10agnos;METLIFE;11,02;AA+;6;0;2417;36,36999893
Mnivel3;1b_RVI_G10agnos;CORPSEGUROS;11,01;AA;5,5;0;2417;36,36999893
Mnivel3;1b_RVI_G10agnos;BICE VIDA;10,98;AA+;5,599999905;0;2417;36,36999893
Mnivel3;1b_RVI_G10agnos;RENTA NACIONAL;10,95;BBB+;5,5;0;2417;36,36999893
Mnivel3;1b_RVI_G10agnos;PRINCIPAL;10,94;AA;5,53000021;0;2417;36,36999893
Mnivel3;1b_RVI_G10agnos;CONSORCIO VIDA;10,92;AA+;5,5;0;2417;36,36999893
Mnivel3;1b_RVI_G10agnos;OHIO NATIONAL;10,92;AA;6;0;2417;36,36999893
Mnivel3;2b_RT_RVD2agnos_G10agnos;EUROAMERICA VIDA;10,17;AA-;6;20,34;2417;36,36999893
Mnivel3;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;10,15;A;5;20,3;2417;36,36999893
Mnivel3;2b_RT_RVD2agnos_G10agnos;CONFUTURO;10,05;AA;5,5;20,09;2417;36,36999893
Mnivel3;2b_RT_RVD2agnos_G10agnos;SECURITY;10;AA-;6;19,99;2417;36,36999893
Mnivel3;2b_RT_RVD2agnos_G10agnos;SURA;9,98;AA;6;19,95;2417;36,36999893
Mnivel3;2b_RT_RVD2agnos_G10agnos;PENTA VIDA;9,92;AA;4,869999886;19,85;2417;36,36999893
Mnivel3;2b_RT_RVD2agnos_G10agnos;OHIO NATIONAL;9,83;AA;6;19,67;2417;36,36999893
Mnivel3;2b_RT_RVD2agnos_G10agnos;RENTA NACIONAL;9,81;BBB+;5,5;19,62;2417;36,36999893
Mnivel3;2b_RT_RVD2agnos_G10agnos;BICE VIDA;9,79;AA+;5,599999905;19,58;2417;36,36999893
Mnivel3;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;9,78;AA+;5,5;19,56;2417;36,36999893
Mnivel3;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;9,78;AA;5,53000021;19,56;2417;36,36999893
Mnivel3;2b_RT_RVD2agnos_G10agnos;METLIFE;9,73;AA+;6;19,46;2417;36,36999893
Mnivel4;1b_RVI_G10agnos;PENTA VIDA;24,26;AA;4,869999886;0;5102;56,41999817
Mnivel4;1b_RVI_G10agnos;BTG PACTUAL VIDA;24,07;A;5;0;5102;56,41999817
Mnivel4;1b_RVI_G10agnos;OHIO NATIONAL;23,98;AA;5;0;5102;56,41999817
Mnivel4;1b_RVI_G10agnos;EUROAMERICA VIDA;23,98;AA-;5,25;0;5102;56,41999817
Mnivel4;1b_RVI_G10agnos;RENTA NACIONAL;23,88;BBB+;5;0;5102;56,41999817
Mnivel4;1b_RVI_G10agnos;SECURITY;23,74;AA-;6;0;5102;56,41999817
Mnivel4;1b_RVI_G10agnos;PRINCIPAL;23,67;AA;5,489999771;0;5102;56,41999817
Mnivel4;1b_RVI_G10agnos;CORPSEGUROS;23,45;AA;5,5;0;5102;56,41999817
Mnivel4;1b_RVI_G10agnos;CONFUTURO;23,39;AA;5,5;0;5102;56,41999817
Mnivel4;1b_RVI_G10agnos;METLIFE;23,36;AA+;6;0;5102;56,41999817
Mnivel4;1b_RVI_G10agnos;BICE VIDA;23,23;AA+;5,599999905;0;5102;56,41999817
Mnivel4;1b_RVI_G10agnos;SURA;23,04;AA;6;0;5102;56,41999817
Mnivel4;1b_RVI_G10agnos;CN LIFE;22,95;AA;5,5;0;5102;56,41999817
Mnivel4;1b_RVI_G10agnos;CONSORCIO VIDA;22,66;AA+;5,5;0;5102;56,41999817
Mnivel4;2b_RT_RVD2agnos_G10agnos;BTG PACTUAL VIDA;21,57;A;5;43,36;5102;56,41999817
Mnivel4;2b_RT_RVD2agnos_G10agnos;PENTA VIDA;21,57;AA;4,869999886;43,37;5102;56,41999817
Mnivel4;2b_RT_RVD2agnos_G10agnos;OHIO NATIONAL;21,43;AA;5;43,08;5102;56,41999817
Mnivel4;2b_RT_RVD2agnos_G10agnos;EUROAMERICA VIDA;21,34;AA-;5,25;42,9;5102;56,41999817
Mnivel4;2b_RT_RVD2agnos_G10agnos;RENTA NACIONAL;21,32;BBB+;5;42,85;5102;56,41999817
Mnivel4;2b_RT_RVD2agnos_G10agnos;SECURITY;21,21;AA-;6;42,65;5102;56,41999817
Mnivel4;2b_RT_RVD2agnos_G10agnos;PRINCIPAL;21,14;AA;5,489999771;42,51;5102;56,41999817
Mnivel4;2b_RT_RVD2agnos_G10agnos;CORPSEGUROS;21,08;AA;5,5;42,39;5102;56,41999817
Mnivel4;2b_RT_RVD2agnos_G10agnos;CONFUTURO;21,04;AA;5,5;42,31;5102;56,41999817
Mnivel4;2b_RT_RVD2agnos_G10agnos;METLIFE;20,83;AA+;6;41,89;5102;56,41999817
Mnivel4;2b_RT_RVD2agnos_G10agnos;BICE VIDA;20,8;AA+;5,599999905;41,82;5102;56,41999817
Mnivel4;2b_RT_RVD2agnos_G10agnos;SURA;20,75;AA;6;41,72;5102;56,41999817
Mnivel4;2b_RT_RVD2agnos_G10agnos;CN LIFE;20,66;AA;5,5;41,54;5102;56,41999817
Mnivel4;2b_RT_RVD2agnos_G10agnos;CONSORCIO VIDA;20,46;AA+;5,5;41,14;5102;56,41999817
